,ZIPCODE,Total Annual Payroll,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Whites Alone,Non Whites
81,10452,170661,75252.0,30.4,24965.0,12942.0,29924.0,39.76505607824377,11393.0,63859
82,10453,184739,79002.0,31.0,24741.0,12459.0,32209.0,40.76985392774866,7945.0,71057
83,10454,331808,38751.0,28.6,19536.0,11429.0,18699.0,48.25423860029419,9507.0,29244
84,10455,337972,39951.0,30.0,22996.0,12442.0,16044.0,40.15919501389202,5586.0,34365
85,10456,0,91737.0,29.7,22962.0,12157.0,37837.0,41.24508104690583,9587.0,82150
86,10457,596711,71015.0,29.4,24883.0,12768.0,28149.0,39.638104625783285,10081.0,60934
87,10458,509190,76276.0,29.4,24829.0,14046.0,28765.0,37.71173108186061,14790.0,61486
88,10459,152908,48269.0,28.7,23400.0,12616.0,19612.0,40.63063249704779,6021.0,42248
89,10460,200098,58676.0,30.0,23289.0,12795.0,23971.0,40.85315972458927,7456.0,51220
90,10461,902152,52435.0,37.1,52230.0,27484.0,8211.0,15.65938781348336,26077.0,26358
91,10462,542297,76114.0,35.0,45234.0,22296.0,15957.0,20.964605722994456,17709.0,58405
92,10463,395981,71238.0,38.0,55354.0,31572.0,12323.0,17.29835200314439,31893.0,39345
93,10464,38817,4532.0,48.4,75696.0,43196.0,184.0,4.060017652250662,3699.0,833
94,10465,463938,46360.0,39.3,68831.0,30235.0,6213.0,13.401639344262295,29459.0,16901
95,10466,236673,69657.0,36.1,42587.0,19944.0,14846.0,21.313005153825173,5330.0,64327
96,10467,0,99251.0,33.1,35852.0,18103.0,27541.0,27.748838802631713,19369.0,79882
97,10468,254352,72683.0,31.9,33585.0,15710.0,23516.0,32.35419561658159,9826.0,62857
98,10469,279951,72241.0,37.0,57680.0,23044.0,9165.0,12.686701457621018,14435.0,57806
99,10470,104088,14880.0,36.0,58330.0,28926.0,1801.0,12.103494623655914,6685.0,8195
100,10471,363342,21935.0,43.7,73684.0,41945.0,1787.0,8.146797355824026,15352.0,6583
101,10472,120683,69659.0,31.3,30541.0,14970.0,24007.0,34.46360125755466,10862.0,58797
102,10473,240957,59948.0,36.5,36729.0,19760.0,16166.0,26.966704477213586,14857.0,45091
103,10474,774052,12223.0,29.9,26460.0,11609.0,4657.0,38.100302708009494,3023.0,9200
104,10475,365699,44582.0,46.2,45886.0,26215.0,4437.0,9.95244717599031,7456.0,37126
105,11004,134192,14045.0,44.1,82054.0,36326.0,1221.0,8.693485226059096,6871.0,7174
106,11005,12509,2123.0,81.4,61587.0,70320.0,27.0,1.2717852096090438,2088.0,35
107,11101,4339898,25317.0,35.4,48509.0,34276.0,5351.0,21.135995576095112,12368.0,12949
108,11102,305909,35027.0,32.6,50160.0,28118.0,6471.0,18.474319810431954,20004.0,15023
109,11103,268887,38257.0,34.4,57733.0,32578.0,5494.0,14.360770577933451,28503.0,9754
110,11104,249615,26555.0,37.6,56578.0,31798.0,3667.0,13.809075503671625,17635.0,8920
111,11105,660444,36816.0,34.8,60247.0,33350.0,4960.0,13.472403302911777,27908.0,8908
112,11106,413094,38633.0,36.1,52399.0,31376.0,7718.0,19.97773923847488,22891.0,15742
113,11109,14252,4337.0,32.2,128693.0,91699.0,381.0,8.784874337099378,3097.0,1240
114,11201,2821051,56488.0,34.9,98775.0,68287.0,7599.0,13.452414672142757,36560.0,19928
115,11203,943691,77011.0,38.9,46630.0,22555.0,13120.0,17.036527249353988,3425.0,73586
116,11204,380362,80349.0,34.6,45593.0,20284.0,18287.0,22.759461847689455,52473.0,27876
117,11205,599452,43320.0,29.4,47050.0,26331.0,14264.0,32.92705447830102,20101.0,23219
118,11206,634467,83180.0,29.0,30686.0,17241.0,29653.0,35.64919451791296,37495.0,45685
119,11207,441298,93465.0,31.3,33816.0,16386.0,30716.0,32.86363879527096,14124.0,79341
120,11208,372454,92262.0,30.9,34527.0,15154.0,30863.0,33.45147514686437,26985.0,65277
121,11209,602819,72582.0,39.2,59934.0,36870.0,11274.0,15.532776721501198,54956.0,17626
122,11210,312421,67042.0,34.9,56052.0,25229.0,10082.0,15.038334178574624,21138.0,45904
123,11211,1000260,94681.0,30.1,50943.0,30557.0,29779.0,31.451928053146883,75216.0,19465
124,11212,465191,87751.0,31.7,28146.0,15814.0,30354.0,34.59105879135281,3608.0,84143
125,11213,236235,62756.0,32.8,34804.0,18635.0,17012.0,27.108164956338836,12446.0,50310
126,11214,405609,88297.0,39.5,45838.0,23134.0,16325.0,18.488736876677578,48490.0,39807
127,11215,969749,70156.0,34.6,99040.0,58737.0,5758.0,8.207423456297395,51762.0,18394
128,11216,133822,54440.0,34.4,45566.0,28134.0,11867.0,21.798310066127847,9720.0,44720
129,11217,691074,38567.0,35.4,85199.0,53380.0,5554.0,14.400912697383774,21255.0,17312
130,11218,429747,75132.0,32.5,54441.0,24828.0,16863.0,22.444497684076026,43117.0,32015
131,11219,1365295,98719.0,27.7,35083.0,14419.0,35459.0,35.91912397816023,65024.0,33695
132,11220,1106078,101715.0,32.5,38052.0,16257.0,32359.0,31.81340018679644,30019.0,71696
133,11221,150486,83773.0,31.4,39785.0,19340.0,22456.0,26.80577274300789,25132.0,58641
134,11222,773723,34580.0,33.9,66610.0,40119.0,4362.0,12.614227877385773,28948.0,5632
135,11223,507560,76651.0,37.4,40873.0,22570.0,14896.0,19.43353641831157,49726.0,26925
136,11224,197597,42698.0,46.6,27011.0,20916.0,12561.0,29.418239730198135,25758.0,16940
137,11225,118904,59613.0,33.9,43543.0,23552.0,12853.0,21.56073339707782,11230.0,48383
138,11226,263537,98299.0,35.0,42182.0,21483.0,19774.0,20.116176156420718,8820.0,89479
139,11228,181928,46059.0,39.9,62821.0,29683.0,5461.0,11.85653183959704,29592.0,16467
140,11229,480875,81351.0,40.8,51985.0,27246.0,12169.0,14.958636033976227,57047.0,24304
141,11230,645852,87064.0,34.7,41820.0,23792.0,20899.0,24.00418083249104,61335.0,25729
142,11231,485564,34605.0,35.6,83383.0,52748.0,5640.0,16.298222800173384,22981.0,11624
143,11232,672305,29452.0,31.7,44583.0,19325.0,7568.0,25.69604780660057,10777.0,18675
144,11233,120272,69637.0,33.6,34432.0,19696.0,21297.0,30.582879790915747,3242.0,66395
145,11234,684604,95610.0,38.7,67713.0,29736.0,9115.0,9.533521598159188,42374.0,53236
146,11235,694857,75622.0,44.5,42257.0,29182.0,16573.0,21.915580122186665,60986.0,14636
147,11236,414309,97714.0,37.3,60135.0,24929.0,14002.0,14.329574063082056,5620.0,92094
148,11237,481620,55258.0,29.1,42496.0,18373.0,17468.0,31.611712331246153,24772.0,30486
149,11238,304209,51959.0,34.8,69491.0,40557.0,7149.0,13.758925306491657,21444.0,30515
150,11239,99378,12943.0,41.7,27886.0,19169.0,4100.0,31.67735455458549,4205.0,8738
151,11351,0,0.0,,,,0.0,,0.0,0
152,11354,1045895,56433.0,44.2,46650.0,23833.0,10168.0,18.01782644906349,14139.0,42294
153,11355,944546,83799.0,40.9,40539.0,19811.0,18429.0,21.991909211327105,12105.0,71694
154,11356,503334,23800.0,36.0,59084.0,24417.0,2911.0,12.231092436974789,8966.0,14834
155,11357,334190,40588.0,44.8,73189.0,34857.0,2390.0,5.8884399329851185,30907.0,9681
156,11358,202211,37634.0,42.3,67277.0,30097.0,4100.0,10.894403996386247,17940.0,19694
157,11359,5190,0.0,,,,0.0,,0.0,0
158,11360,116528,19916.0,48.5,79513.0,43697.0,1274.0,6.396866840731071,13106.0,6810
159,11361,364778,30352.0,41.1,77219.0,33806.0,2450.0,8.071955719557195,15838.0,14514
160,11362,111656,17897.0,45.0,82058.0,38018.0,1450.0,8.101916522322178,9341.0,8556
161,11363,38610,7625.0,42.0,92711.0,42724.0,453.0,5.940983606557377,4299.0,3326
162,11364,85142,34902.0,43.4,72344.0,33783.0,3000.0,8.5954959601169,14824.0,20078
163,11365,325252,43138.0,41.6,58990.0,27555.0,6230.0,14.442023274143446,15693.0,27445
164,11366,103974,13146.0,41.4,71692.0,31680.0,1736.0,13.205537806176784,6608.0,6538
165,11367,150594,41582.0,34.7,54218.0,26144.0,6467.0,15.552402481843105,23349.0,18233
166,11368,506266,110385.0,31.6,45014.0,16061.0,26691.0,24.179915749422477,46108.0,64277
167,11369,196134,39862.0,35.2,54181.0,21072.0,7027.0,17.628317696051376,10242.0,29620
168,11370,372514,36271.0,35.5,54196.0,18161.0,4538.0,12.51137272200932,13735.0,22536
169,11371,0,0.0,,,,0.0,,0.0,0
170,11372,296707,63202.0,37.9,46402.0,25416.0,12476.0,19.739881649314896,38705.0,24497
171,11373,685399,100713.0,36.3,49042.0,21905.0,19865.0,19.72436527558508,38246.0,62467
172,11374,419375,41792.0,42.8,50606.0,32415.0,5403.0,12.928311638591119,26271.0,15521
173,11375,843688,69652.0,41.9,71643.0,44032.0,6021.0,8.644403606500891,44741.0,24911
174,11377,663322,88939.0,35.9,49641.0,23505.0,13962.0,15.698400026984787,42706.0,46233
175,11378,864164,30854.0,39.6,56278.0,29422.0,3626.0,11.752122901406624,23642.0,7212
176,11379,151100,35725.0,43.4,71393.0,33357.0,3473.0,9.72148355493352,30654.0,5071
177,11385,546522,100132.0,35.3,53558.0,24197.0,17346.0,17.323133463827748,81574.0,18558
178,11411,40077,19177.0,44.4,81117.0,31752.0,838.0,4.369818011159201,551.0,18626
179,11412,48274,37690.0,39.6,70709.0,25496.0,3507.0,9.304855399310162,702.0,36988
180,11413,231936,41689.0,39.3,80237.0,28580.0,2946.0,7.066612295809446,941.0,40748
181,11414,97198,28742.0,44.2,69088.0,35199.0,2544.0,8.85115858325795,24144.0,4598
182,11415,151886,19020.0,37.9,64696.0,35734.0,2161.0,11.361724500525762,11487.0,7533
183,11416,0,25973.0,33.9,58621.0,21338.0,4214.0,16.22454086936434,6882.0,19091
184,11417,116957,31556.0,36.8,61617.0,24237.0,4890.0,15.496260616047662,12404.0,19152
185,11418,571898,36751.0,34.9,61472.0,23317.0,5283.0,14.375119044379744,12944.0,23807
186,11419,102116,48370.0,36.5,55557.0,19170.0,8620.0,17.820963407070497,5368.0,43002
187,11420,159755,50162.0,36.8,57784.0,22129.0,6144.0,12.248315457916352,8111.0,42051
188,11421,62850,42745.0,34.8,61974.0,23475.0,6558.0,15.342145280149724,19595.0,23150
189,11422,81768,32589.0,35.5,83631.0,29035.0,2743.0,8.416950504771549,2576.0,30013
190,11423,105852,32053.0,39.4,60161.0,25657.0,3423.0,10.679187595544878,4952.0,27101
191,11424,800,0.0,,,,0.0,,0.0,0
192,11425,137,0.0,,,,0.0,,0.0,0
193,11426,60281,19348.0,40.8,77917.0,31453.0,1747.0,9.029357039487286,9013.0,10335
194,11427,0,23460.0,41.8,69847.0,29657.0,2578.0,10.988917306052857,6477.0,16983
195,11428,74211,20461.0,40.2,68077.0,23357.0,2224.0,10.869458970724793,4706.0,15755
196,11429,102394,27506.0,39.9,71208.0,24564.0,3321.0,12.073729368137862,1437.0,26069
197,11430,1686458,171.0,43.4,,8278.0,143.0,83.62573099415205,18.0,153
198,11432,565627,62395.0,35.8,49631.0,21641.0,12609.0,20.208350028047118,14196.0,48199
199,11433,159125,37927.0,30.7,44799.0,17236.0,7835.0,20.658106362222163,1336.0,36591
200,11434,505969,65255.0,35.6,58178.0,23690.0,8536.0,13.080989962454984,1900.0,63355
201,11435,315989,54523.0,35.7,52939.0,23353.0,9645.0,17.689782293710913,12011.0,42512
202,11436,30719,18609.0,35.5,61544.0,23204.0,2433.0,13.074318877962277,1147.0,17462
203,11451,1380,0.0,,,,0.0,,0.0,0
204,11691,334972,62577.0,32.6,39986.0,19097.0,15152.0,24.213369129232785,23497.0,39080
205,11692,53964,17970.0,35.2,40298.0,21118.0,3903.0,21.719532554257096,5144.0,12826
206,11693,38904,11338.0,38.9,51116.0,25732.0,2325.0,20.50626212735932,6371.0,4967
207,11694,77551,21507.0,43.1,75615.0,37351.0,1369.0,6.365369414609197,18205.0,3302
208,11697,0,4078.0,49.3,82230.0,39540.0,123.0,3.0161844041196666,4031.0,47
