,Year,Zip,Total Annual Payroll,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Whites Alone,Non Whites
2222,2016,10029,1896625.0,79411.0,33.6,32500.0,27030.0,24025.0,30.25399503847074,27547.0,51864.0
2223,2016,10029,2206982.0,79411.0,33.6,32500.0,27030.0,24025.0,30.25399503847074,27547.0,51864.0
2224,2016,10029,2093073.0,79411.0,33.6,32500.0,27030.0,24025.0,30.25399503847074,27547.0,51864.0
2225,2016,10030,70986.0,30358.0,34.1,33720.0,24542.0,9351.0,30.802424402134534,4829.0,25529.0
2226,2016,10030,73792.0,30358.0,34.1,33720.0,24542.0,9351.0,30.802424402134534,4829.0,25529.0
2227,2016,10030,79001.0,30358.0,34.1,33720.0,24542.0,9351.0,30.802424402134534,4829.0,25529.0
2228,2016,10030,79175.0,30358.0,34.1,33720.0,24542.0,9351.0,30.802424402134534,4829.0,25529.0
2229,2016,10030,83392.0,30358.0,34.1,33720.0,24542.0,9351.0,30.802424402134534,4829.0,25529.0
2230,2016,10031,127323.0,60778.0,34.4,41848.0,24556.0,14753.0,24.273585836980487,17689.0,43089.0
2231,2016,10031,119632.0,60778.0,34.4,41848.0,24556.0,14753.0,24.273585836980487,17689.0,43089.0
2232,2016,10031,123331.0,60778.0,34.4,41848.0,24556.0,14753.0,24.273585836980487,17689.0,43089.0
2233,2016,10031,138203.0,60778.0,34.4,41848.0,24556.0,14753.0,24.273585836980487,17689.0,43089.0
2234,2016,10031,148153.0,60778.0,34.4,41848.0,24556.0,14753.0,24.273585836980487,17689.0,43089.0
2238,2016,10032,1231308.0,63189.0,34.2,40054.0,20843.0,16912.0,26.764151988479014,19928.0,43261.0
2239,2016,10032,1224277.0,63189.0,34.2,40054.0,20843.0,16912.0,26.764151988479014,19928.0,43261.0
2240,2016,10033,248456.0,59353.0,35.4,46349.0,24421.0,14507.0,24.441898471854834,24531.0,34822.0
2241,2016,10033,234589.0,59353.0,35.4,46349.0,24421.0,14507.0,24.441898471854834,24531.0,34822.0
2242,2016,10033,236063.0,59353.0,35.4,46349.0,24421.0,14507.0,24.441898471854834,24531.0,34822.0
2243,2016,10033,229284.0,59353.0,35.4,46349.0,24421.0,14507.0,24.441898471854834,24531.0,34822.0
2244,2016,10033,207691.0,59353.0,35.4,46349.0,24421.0,14507.0,24.441898471854834,24531.0,34822.0
2245,2016,10034,104865.0,43951.0,35.7,45643.0,24538.0,11005.0,25.03924825373712,17431.0,26520.0
2246,2016,10034,116870.0,43951.0,35.7,45643.0,24538.0,11005.0,25.03924825373712,17431.0,26520.0
2247,2016,10034,128458.0,43951.0,35.7,45643.0,24538.0,11005.0,25.03924825373712,17431.0,26520.0
2248,2016,10034,139458.0,43951.0,35.7,45643.0,24538.0,11005.0,25.03924825373712,17431.0,26520.0
2249,2016,10034,144381.0,43951.0,35.7,45643.0,24538.0,11005.0,25.03924825373712,17431.0,26520.0
2250,2016,10035,394245.0,34187.0,35.9,26893.0,20743.0,13205.0,38.625793430251264,7486.0,26701.0
2251,2016,10035,417421.0,34187.0,35.9,26893.0,20743.0,13205.0,38.625793430251264,7486.0,26701.0
2252,2016,10035,439353.0,34187.0,35.9,26893.0,20743.0,13205.0,38.625793430251264,7486.0,26701.0
2253,2016,10035,459685.0,34187.0,35.9,26893.0,20743.0,13205.0,38.625793430251264,7486.0,26701.0
2254,2016,10035,478261.0,34187.0,35.9,26893.0,20743.0,13205.0,38.625793430251264,7486.0,26701.0
2255,2016,10036,17934538.0,25987.0,36.6,83812.0,77208.0,3233.0,12.440835802516643,16688.0,9299.0
2256,2016,10036,18574641.0,25987.0,36.6,83812.0,77208.0,3233.0,12.440835802516643,16688.0,9299.0
2257,2016,10036,21494876.0,25987.0,36.6,83812.0,77208.0,3233.0,12.440835802516643,16688.0,9299.0
2258,2016,10036,21157903.0,25987.0,36.6,83812.0,77208.0,3233.0,12.440835802516643,16688.0,9299.0
2259,2016,10036,20909385.0,25987.0,36.6,83812.0,77208.0,3233.0,12.440835802516643,16688.0,9299.0
2260,2016,10037,187355.0,20112.0,34.9,39463.0,26927.0,5813.0,28.903142402545747,2161.0,17951.0
2261,2016,10037,175993.0,20112.0,34.9,39463.0,26927.0,5813.0,28.903142402545747,2161.0,17951.0
2262,2016,10037,190490.0,20112.0,34.9,39463.0,26927.0,5813.0,28.903142402545747,2161.0,17951.0
2263,2016,10037,215384.0,20112.0,34.9,39463.0,26927.0,5813.0,28.903142402545747,2161.0,17951.0
2264,2016,10037,231498.0,20112.0,34.9,39463.0,26927.0,5813.0,28.903142402545747,2161.0,17951.0
2265,2016,10038,3179290.0,22300.0,34.6,82910.0,59706.0,3763.0,16.87443946188341,11212.0,11088.0
2266,2016,10038,3624536.0,22300.0,34.6,82910.0,59706.0,3763.0,16.87443946188341,11212.0,11088.0
2267,2016,10038,3767995.0,22300.0,34.6,82910.0,59706.0,3763.0,16.87443946188341,11212.0,11088.0
